time,Z,N,E
546.4,120792.60373276088,44324.10144575796,24561.87973022477
546.6,116298.69896435998,60376.27652237174,37504.78994040233
546.8,110115.3408959055,71386.52183373531,35974.62430203254
547.0,68690.40302145695,73285.62117897242,42891.29427796043
547.2,43046.69570548399,85296.244792444,36926.433950932005
547.4,20450.83844647424,77820.0021078422,43152.350950752596
547.6,1402.7504002240632,97793.13180217327,47532.113257606296
547.8,-15332.325220306706,81666.53739269181,51877.28882803813
548.0,-38140.74953417959,89200.15319881462,51464.817385038485
548.2,-40476.08427704943,71125.6286233843,58678.20077564061
548.4,-31411.2210515439,80946.24506285368,76656.15571825214
548.6,-56972.83108754566,73715.68412130709,95939.27435966807
548.8,-76205.12581852793,75974.04531142332,101472.16721796554
549.0,-63672.37925465618,67280.23139279727,105598.95603873619
549.2,-67883.3842201662,88247.41283409366,102941.81582018724
549.4,-66313.22356495318,76693.52889723805,106685.71377063562
549.6,-69324.74493442854,79010.11511152262,92192.6126511584
549.8,-59726.291809709684,67742.51392169062,91959.5052838452
550.0,-62543.169613300546,67998.39749720447,86358.15765627573
550.2,-66146.24156103416,47761.140652492526,85410.17147278355
550.4,-69384.91730913821,33288.0088708433,70163.93959341798
550.6,-62139.1141962565,10096.581779869779,45861.0768825517
550.8,-63387.568574921286,-8207.731948797149,22074.29896266661
551.0,-61611.960412064596,-48344.40457287608,-1831.4048371000006
551.2,-61317.65273793286,-74805.84577347773,-26668.548546092075
551.4,-55952.827918096365,-111537.45456326481,-43656.904059474684
551.6,-72486.3111011039,-116881.76916870734,-62665.29940711509
551.8,-75364.22227125672,-135480.24323200446,-71294.36584315915
552.0,-64555.819769024536,-138053.84170097625,-92165.26437665558
552.2,-43609.83125252916,-144980.58794689307,-101559.12808475977
552.4,-24198.398210030973,-119194.49181930296,-114016.61974477304
552.6,-5025.545008507496,-122557.44220106848,-106295.71849024655
552.8,-5649.905430078139,-95453.7880833117,-108338.99557752917
553.0,3191.079838912361,-78640.31873824802,-103826.94847910095
553.2,12987.349798322395,-55549.51873438941,-97665.55824923981
553.4,27689.83953698176,-44977.6629437122,-77181.68884974044
553.6,30186.53690317532,-16165.06450847411,-58078.09362968807
553.8,47648.237735373514,-20247.7557080437,-40715.38328893518
554.0,70906.54796258718,-3733.9977239973173,-33898.42340407885
554.2,77766.9062977415,8806.156683691368,-10993.791442792797
554.4,75938.36883021107,61734.97087942983,2891.3550274067234
554.6,79157.95896961281,78875.74749103279,19868.953347756542
554.8,85615.87842869217,98161.32153611275,29323.348779844953
555.0,97076.01320458674,97839.46221073033,41506.92127042496
555.2,108138.90194830635,110119.35260057512,35625.531218279684
555.4,96135.88410489484,100561.75210877151,38498.282150152496
555.6,85135.11785664012,123864.18609318364,24146.867085107737
555.8,94573.58698631033,137102.71312379654,19438.824296894298
556.0,102231.12675522071,154237.31184905724,17110.0796195446
556.2,116548.3395154815,150467.78740305672,5841.753631907402
556.4,109555.78454042003,153769.6220759822,8037.242813412694
556.6,99433.56653204649,130561.66532444394,2971.561492702692
556.8,109934.05495492807,137072.46235216243,-7736.171126926419
557.0,122808.53976450997,129893.18297985538,3436.9468876624437
557.2,120774.8435786429,137250.60331109315,2073.1385787369077
557.4,119428.38385516233,126252.949027755,9585.362315001257
557.6,105856.22307729667,117587.9041192436,391.26050164445155
557.8,95938.6144129234,91890.13972710942,3834.3253948985225
558.0,102477.41602266696,64001.74718768911,9066.553202407209
558.2,90202.05291398572,31348.961892655036,8563.632439906585
558.4,63728.79335573602,43714.8304627747,5882.124833781811
558.6,50172.67607754363,39571.945911000024,12889.296632329046
558.8,25873.10692462021,57661.81639892752,10822.802667243914
559.0,-1575.1637678423315,37709.277225014266,17788.007579725785
559.2,-43861.07334669925,32744.467456236285,23140.715245670082
559.4,-71202.72232457927,22125.585240313096,31244.708909411416
559.6,-122137.18368122773,24483.971684245396,35850.681985944546
559.8,-173198.0039018199,6779.192710996384,47103.446335782945
560.0,-204577.13820853393,12363.747350973197,41384.29228586986
560.2,-223463.1098265431,-11253.317327477853,40328.62953887195
560.4,-264554.30134348193,-29908.334456286237,31605.55021414817
560.6,-285868.8478608484,-56679.54635720209,30777.90489357156
560.8,-290622.39712448005,-88897.56440170642,28684.621648598568
561.0,-279973.98766789073,-138062.1840687222,19907.623355603657
561.2,-270884.89704887016,-154095.28770159688,9389.382261184626
561.4,-252851.09288843,-197386.85456011587,10166.512769306726
561.6,-232142.18206731539,-221203.41231998056,-2025.1385737289454
561.8,-186382.21781884384,-260148.78194580172,-938.5194054246024
562.0,-146188.9765164315,-269811.7033364397,-8963.826122669965
562.2,-74709.9545184511,-280916.519557615,-9640.610866401748
562.4,-21560.301303424454,-270083.0604178606,-6145.690002593077
562.6,14770.800639366578,-267065.0023930453,3487.8376140235555
562.8,57271.66270511219,-228804.7640346867,2184.322308062146
563.0,96047.83511755406,-205048.93263937836,16867.71469138777
563.2,128712.19909386057,-155183.20050585884,17843.087768549976
563.4,146489.81049345803,-128044.99305748208,16945.37874734557
563.6,149160.3273550593,-64981.23896593897,9747.95429668453
563.8,151753.32866251864,-24821.392923463816,10028.595731618627
564.0,145998.93762309023,21898.43030469111,667.0083624902584
564.2,123223.04295376649,38323.365614354276,-8592.084527168177
564.4,104847.26850499125,77931.83515596802,-31146.21138340016
564.6,104295.15919523594,85216.74594926638,-41738.8799170217
564.8,89787.78282367924,104891.54213579588,-57945.79023846943
565.0,71988.01488871919,96264.8280740394,-71256.51142925072
565.2,57805.59156335898,105214.47943255641,-86827.65032936388
565.4,53047.37928433102,78387.13429680512,-93580.3305182754
565.6,44549.82866377219,74215.62089843833,-101238.16191584285
565.8,44564.16330867673,52371.35665651912,-97042.90380285833
566.0,45892.19273298505,38064.57309883159,-98569.09895441355
566.2,58088.32302763577,1596.8591235475408,-87455.64197742802
566.4,54252.292688403664,-3208.548151630456,-77836.65393252377
566.6,60057.04450859292,-26403.79477501766,-60344.78326947321
566.8,57905.690510384295,-37044.84942671142,-43777.27751990709
567.0,58111.93476555917,-62537.35545065053,-26702.2699153483
567.2,49982.14109271581,-62564.14897244558,-10637.963829235228
567.4,56977.88647994611,-75787.42961441487,10521.944704713556
567.6,49825.893423724025,-70570.46377120812,26528.02083534083
567.8,59754.55614076194,-69774.37198780755,48958.64333216489
568.0,45589.941784608694,-28258.389905192635,62345.44516413631
568.2,38700.61977851976,-12504.794769182965,81040.40005231735
568.4,18279.359566852443,30212.27789696304,86419.82890205509
568.6,-8392.046875398966,56868.23014411201,101483.8313125568
568.8,-18327.95232309013,99701.57216393427,101642.42899876564
569.0,-31285.298602442665,139099.60620714063,110869.13631706704
569.2,-44874.92716139427,193684.95274736534,103161.6004804625
569.4,-66890.01763060597,208690.02678457802,101581.05309026848
569.6,-82013.87408168455,233486.91531882685,92153.71527565536
569.8,-82422.29072153244,231894.05997473732,83945.98538186729
570.0,-85217.31853681369,242007.9004380509,66641.18731046823
570.2,-74306.32644047636,210619.997230402,51898.033083962735
570.4,-79867.06797636814,185143.40997874952,28912.133588019253
570.6,-71433.94247300821,141428.7278978724,16397.12737074435
570.8,-63065.68964349339,124406.01365408399,-2469.913908961892
571.0,-38299.19675852234,81539.20150093616,-14203.046410270781
571.2,-13763.66510988755,71795.79717917122,-29683.26574068112
571.4,4980.0988557848805,21114.30687048431,-36708.110846128286
571.6,2879.5779633251636,7366.724085778993,-47897.76581052667
571.8,9832.421221365388,-13306.449385538544,-48599.68037285191
572.0,30696.054375875006,-21195.01955787505,-64314.91677933412
572.2,36336.18858703607,-49567.33503632513,-59959.35770389164
572.4,40367.88911416637,-52567.141128859344,-65578.80151376154
572.6,40089.464539833854,-72873.69489175134,-67712.11604993325
572.8,32804.990568091256,-71520.47961500403,-63636.981481732844
573.0,17541.096507921702,-79195.43311110346,-47524.931624501434
573.2,-6595.053470755889,-53619.82079985312,-36185.591920158666
573.4,-39961.85041987042,-51450.97217802912,-19651.984922556574
573.6,-55436.76507227578,-24645.355821449408,-10634.136593100777
573.8,-76991.02883410848,-16351.275536861545,4619.012283788344
574.0,-87151.86772632542,7462.29266227377,22554.36586246941
574.2,-106107.78035763568,-4539.4639454117505,48308.376949937636
574.4,-108731.21788785355,6716.438599903839,66364.174172296
574.6,-111988.20329943192,1391.3529082897242,83222.03822656725
574.8,-112363.93942685236,16345.72679244943,90805.83234972037
575.0,-89411.76340721168,-1697.6018709328307,98816.74728830213
575.2,-76049.76801990162,-4141.683795582051,99022.81724146914
575.4,-55670.04663900199,-24158.539082591455,103205.28678390398
575.6,-30907.374592311044,-13954.728675018576,97501.49332567317
575.8,-9263.515154592644,-26224.795719365113,93415.80491013426
576.0,5241.755871887997,-29033.514046349417,73389.80521369984
576.2,23098.169536042566,-45838.82709693907,61435.39638712588
576.4,45253.84797922362,-39279.43773800951,39428.765078024044
576.6,56156.08990073137,-63283.75843583987,20971.260678383278
576.8,59561.45647119638,-59722.504223533215,2702.060143930873
577.0,63624.90766497589,-67892.24536420201,-17412.886180433252
577.2,60110.142073234776,-65009.44233585147,-42340.26691311397
577.4,55235.06902053335,-77935.48174455602,-67333.50598971309
577.6,58441.52526484529,-51200.92677353475,-91907.49132644157
577.8,71627.3377340777,-53718.45918200516,-101430.23762069896
578.0,62389.299938572396,-37387.652851914885,-111627.0759043987
578.2,62614.95531172097,-41290.65980478352,-116165.30958258641
578.4,79728.18836607574,-22081.978661713703,-133874.61909541962
578.6,94015.86590515528,-19719.52156421275,-136753.13503520627
578.8,100439.7046660831,4404.71359392218,-141138.1694935087
579.0,125746.2550097278,-984.4634637659001,-135677.02692753158
579.2,124669.00960515639,14052.638613130315,-127807.77504438312
579.4,127535.1547407181,10512.487436260542,-99963.79849420278
579.6,123232.60847802927,19524.419106265672,-81663.00682347966
579.8,120073.79298771979,-3253.260168533068,-55665.804526155436
580.0,80699.74158921256,2265.7404078355676,-32663.5055709185
580.2,65781.23346070385,-24620.900842866016,-7042.98048373756
580.4,39429.091655015574,-28692.667662698863,16749.80130078583
580.6,6508.30747993759,-64498.39112246404,48668.43840811617
580.8,-41076.09783288434,-66776.76766968107,58026.27655415003
581.0,-89736.08830296237,-93391.84571822724,82045.66988838797
581.2,-133098.34315741574,-98640.30093996332,91377.12473021948
581.4,-169436.70760778573,-124717.69486354012,102617.43113102464
581.6,-189647.62381663022,-123439.55801462215,102713.79626332714
581.8,-200316.5613644039,-147308.57021692,105856.3519822595
582.0,-194498.51990556557,-141472.01832623308,103538.18796768408
582.2,-185124.45045705212,-158424.2952370923,100419.66383309397
582.4,-174175.73961979826,-134305.72347262752,87194.22705466744
582.6,-145780.34024023855,-128205.38686565823,89632.07783639271
582.8,-118844.19675832406,-100807.26791813415,76905.41735420638
583.0,-85650.80774254889,-84958.31201847887,64471.23173303951
583.2,-48569.784256937266,-23413.60962879876,55139.51458500407
583.4,-15557.311724971907,3944.6379090197847,43126.50228862255
583.6,12013.46069281815,47888.57903753446,35641.639858253715
583.8,51387.85736095762,90681.92343942674,21954.37788814201
584.0,64792.55380182627,142295.21501604983,8376.874730518046
584.2,83452.24258195242,171177.668807357,1396.056260088087
584.4,105944.9305281834,228770.16683656743,-14195.777839360091
584.6,112378.33354284418,243965.68589742738,-16859.18738556341
584.8,107338.07396260582,267508.3338954175,-31950.210765235905
585.0,119037.61625325956,267806.89223528304,-43723.76286558941
585.2,113915.57276392443,281500.3752111609,-61931.509617427386
585.4,110324.30677784816,252316.6987434159,-68093.74252251597
585.6,103795.09024851758,254836.30539112244,-75287.80370513661
585.8,103081.63857888084,217010.37492107664,-72566.34159795468
586.0,89084.22539285633,183577.26080237605,-72034.61285773311
586.2,80140.35194900118,125809.1674125111,-59787.00669356353
586.4,65421.434041526416,89060.13190994889,-60336.567512581285
586.6,57144.8071145352,15287.629431873356,-45575.510122732856
586.8,63455.660848142725,-29347.458957888754,-29747.191552020297
587.0,67555.50547401662,-85392.2172860804,-10383.861149515531
587.2,59465.42574835612,-120982.26360389635,2501.577439324448
587.4,53898.63895002637,-182905.6143807638,19036.83228747573
587.6,40232.36621864542,-192088.47863701385,27181.89505016842
587.8,49332.36719859691,-227815.74306550022,42503.76050216334
588.0,45955.36280634058,-223635.5870220674,36921.279347916956
588.2,31345.151181690475,-211921.9632261927,40475.88709769611
588.4,17466.63653740196,-184382.67764734704,32715.03636110823
588.6,-98.00275529427786,-168776.76370371995,28520.426826756466
588.8,-28557.41847553504,-106709.48748332083,15507.56311922561
589.0,-50125.777967139256,-68229.87663141337,11007.130424158548
589.2,-76942.73737867776,10052.318102746769,-71.84770238783442
589.4,-94137.25684603504,57296.766044375036,-8667.317329641213
589.6,-106393.55813557366,109211.15861140155,-20317.259327022708
589.8,-115581.66789299785,131585.54040159172,-22593.89416498379
590.0,-121456.36824340635,180586.1723230019,-36282.2513233087
590.2,-108732.76275515696,170212.07793273657,-41983.755876948715
590.4,-115221.99906215954,174770.5215682671,-46471.726078725944
590.6,-106195.00830440634,156292.13153286398,-48837.1699658302
590.8,-102971.82114660912,156049.46405267724,-56438.60986170187
591.0,-85151.57714346454,117144.0528498396,-50667.537143043985
591.2,-68583.05503332421,96121.79811432642,-47308.51159123798
591.4,-37946.39402683047,50395.911425772865,-37826.96845762589
591.6,-15079.117671798873,45100.411249758145,-29031.520588122996
591.8,6637.354842179497,6911.849288455347,-7133.306731087531
592.0,39629.326739264856,-9849.462566201219,8957.75082252131
592.2,65206.49142082396,-43602.19934510412,27813.73956421843
592.4,90493.55454741936,-52191.727124480356,44555.00793159958
592.6,121545.99468921935,-65505.4194092647,63597.539424228584
592.8,141716.66116752927,-64016.794160556645,76837.18772383421
593.0,141555.0870853314,-89258.56799741313,95777.12092253473
593.2,134468.64093013707,-84374.26492899106,97107.63984502223
593.4,142601.31069613138,-103830.74104571693,97276.28250476034
593.6,130630.19515024914,-80555.51558219413,92739.60830940961
593.8,105699.15503811577,-93152.70211574239,88040.11917340227
594.0,75912.74502935518,-93661.61743841386,74288.74297714548
594.2,37105.29579816863,-111447.62395167506,59724.831111706924
594.4,-3601.4050233320795,-97873.68835980711,33749.275444690116
594.6,-34108.64826673091,-116711.7484454629,23522.27046615476
594.8,-72216.39626656033,-104728.90016147472,5392.94926057236
595.0,-110545.51206981167,-119147.54244964744,-9320.455313813602
595.2,-151705.40427002482,-101652.56776158209,-25149.61819705794
595.4,-181034.1962701243,-100066.23531265599,-31022.274300411947
